l_code,l_name,year,day,rm
401,稚内,2002,502,7
401,稚内,2003,514,7
401,稚内,2004,512,7
401,稚内,2005,528,7
401,稚内,2006,520,7
401,稚内,2007,517,7
401,稚内,2008,505,7
401,稚内,2009,512,7
401,稚内,2010,525,7
401,稚内,2011,525,7
401,稚内,2012,518,7
401,稚内,2013,528,7
401,稚内,2014,513,7
401,稚内,2015,506,7
406,留萌,1996,522,7
406,留萌,1997,514,7
406,留萌,1998,503,7
406,留萌,1999,519,7
406,留萌,2000,517,7
406,留萌,2001,514,7
406,留萌,2002,502,7
406,留萌,2003,513,7
406,留萌,2004,513,7
406,留萌,2005,523,7
406,留萌,2006,516,7
406,留萌,2007,514,7
406,留萌,2008,501,7
406,留萌,2009,-,-
406,留萌,2010,-,-
406,留萌,2011,-,-
406,留萌,2012,-,-
406,留萌,2013,-,-
406,留萌,2014,-,-
406,留萌,2015,-,-
407,旭川,1996,513,6
407,旭川,1997,507,6
407,旭川,1998,425,6
407,旭川,1999,508,6
407,旭川,2000,511,6
407,旭川,2001,507,6
407,旭川,2002,425,6
407,旭川,2003,504,6
407,旭川,2004,509,6
407,旭川,2005,517,7
407,旭川,2006,512,7
407,旭川,2007,508,7
407,旭川,2008,426,7
407,旭川,2009,504,7
407,旭川,2010,513,7
407,旭川,2011,512,7
407,旭川,2012,502,7
407,旭川,2013,520,7
407,旭川,2014,504,7
407,旭川,2015,428,7
409,網走,1996,527,7
409,網走,1997,515,7
409,網走,1998,501,7
409,網走,1999,513,7
409,網走,2000,521,7
409,網走,2001,513,7
409,網走,2002,501,7
409,網走,2003,512,7
409,網走,2004,513,7
409,網走,2005,525,7
409,網走,2006,517,7
409,網走,2007,516,7
409,網走,2008,505,7
409,網走,2009,507,7
409,網走,2010,518,7
409,網走,2011,518,7
409,網走,2012,505,7
409,網走,2013,527,7
409,網走,2014,511,7
409,網走,2015,503,7
412,札幌,1996,512,9
412,札幌,1997,505,9
412,札幌,1998,426,9
412,札幌,1999,508,9
412,札幌,2000,511,9
412,札幌,2001,505,9
412,札幌,2002,425,9
412,札幌,2003,504,9
412,札幌,2004,509,9
412,札幌,2005,516,9
412,札幌,2006,512,9
412,札幌,2007,508,9
412,札幌,2008,425,9
412,札幌,2009,504,9
412,札幌,2010,514,9
412,札幌,2011,512,9
412,札幌,2012,502,8
412,札幌,2013,517,8
412,札幌,2014,501,8
412,札幌,2015,426,8
413,岩見沢,1996,509,7
413,岩見沢,1997,505,7
413,岩見沢,1998,427,7
413,岩見沢,1999,507,7
413,岩見沢,2000,510,7
413,岩見沢,2001,507,7
413,岩見沢,2002,425,7
413,岩見沢,2003,503,7
413,岩見沢,2004,507,7
413,岩見沢,2005,513,7
413,岩見沢,2006,512,7
413,岩見沢,2007,-,-
413,岩見沢,2008,-,-
413,岩見沢,2009,-,-
413,岩見沢,2010,-,-
413,岩見沢,2011,-,-
413,岩見沢,2012,-,-
413,岩見沢,2013,-,-
413,岩見沢,2014,-,-
413,岩見沢,2015,-,-
417,帯広,1996,513,6
417,帯広,1997,503,6
417,帯広,1998,426,6
417,帯広,1999,507,6
417,帯広,2000,512,6
417,帯広,2001,501,6
417,帯広,2002,427,6
417,帯広,2003,503,6
417,帯広,2004,508,6
417,帯広,2005,510,6
417,帯広,2006,512,6
417,帯広,2007,508,6
417,帯広,2008,430,6
417,帯広,2009,504,6
417,帯広,2010,511,6
417,帯広,2011,509,6
417,帯広,2012,507,6
417,帯広,2013,516,6
417,帯広,2014,429,6
417,帯広,2015,428,6
418,釧路,1996,531,7
418,釧路,1997,522,7
418,釧路,1998,518,7
418,釧路,1999,521,7
418,釧路,2000,521,7
418,釧路,2001,521,7
418,釧路,2002,513,7
418,釧路,2003,526,7
418,釧路,2004,519,7
418,釧路,2005,526,7
418,釧路,2006,521,7
418,釧路,2007,520,7
418,釧路,2008,519,7
418,釧路,2009,514,7
418,釧路,2010,522,7
418,釧路,2011,521,7
418,釧路,2012,520,7
418,釧路,2013,525,7
418,釧路,2014,514,7
418,釧路,2015,508,7
420,根室,1996,531,6
420,根室,1997,523,6
420,根室,1998,517,6
420,根室,1999,522,6
420,根室,2000,526,6
420,根室,2001,524,6
420,根室,2002,513,6
420,根室,2003,528,6
420,根室,2004,519,6
420,根室,2005,529,6
420,根室,2006,522,6
420,根室,2007,523,6
420,根室,2008,522,6
420,根室,2009,516,6
420,根室,2010,524,6
420,根室,2011,-,-
420,根室,2012,-,-
420,根室,2013,-,-
420,根室,2014,-,-
420,根室,2015,-,-
423,室蘭,1996,520,9
423,室蘭,1997,506,9
423,室蘭,1998,503,9
423,室蘭,1999,513,9
423,室蘭,2000,517,9
423,室蘭,2001,514,9
423,室蘭,2002,428,9
423,室蘭,2003,506,9
423,室蘭,2004,508,9
423,室蘭,2005,520,9
423,室蘭,2006,516,9
423,室蘭,2007,512,9
423,室蘭,2008,502,9
423,室蘭,2009,507,9
423,室蘭,2010,518,9
423,室蘭,2011,513,9
423,室蘭,2012,514,9
423,室蘭,2013,521,9
423,室蘭,2014,505,9
423,室蘭,2015,501,9
426,浦河,1996,517,7
426,浦河,1997,509,7
426,浦河,1998,507,7
426,浦河,1999,506,7
426,浦河,2000,511,7
426,浦河,2001,513,7
426,浦河,2002,502,7
426,浦河,2003,513,7
426,浦河,2004,514,7
426,浦河,2005,520,7
426,浦河,2006,515,7
426,浦河,2007,510,7
426,浦河,2008,506,7
426,浦河,2009,508,7
426,浦河,2010,-,-
426,浦河,2011,-,-
426,浦河,2012,-,-
426,浦河,2013,-,-
426,浦河,2014,-,-
426,浦河,2015,-,-
428,江差,1996,509,9
428,江差,1997,503,9
428,江差,1998,424,9
428,江差,1999,502,9
428,江差,2000,507,9
428,江差,2001,504,9
428,江差,2002,421,9
428,江差,2003,503,9
428,江差,2004,505,9
428,江差,2005,512,9
428,江差,2006,510,9
428,江差,2007,506,9
428,江差,2008,-,-
428,江差,2009,-,-
428,江差,2010,-,-
428,江差,2011,-,-
428,江差,2012,-,-
428,江差,2013,-,-
428,江差,2014,-,-
428,江差,2015,-,-
430,函館,1996,511,9
430,函館,1997,501,9
430,函館,1998,424,9
430,函館,1999,502,9
430,函館,2000,508,9
430,函館,2001,503,9
430,函館,2002,421,9
430,函館,2003,502,9
430,函館,2004,430,9
430,函館,2005,505,9
430,函館,2006,512,9
430,函館,2007,504,9
430,函館,2008,426,9
430,函館,2009,501,9
430,函館,2010,510,9
430,函館,2011,506,9
430,函館,2012,505,9
430,函館,2013,512,9
430,函館,2014,501,9
430,函館,2015,424,9
433,倶知安,1996,523,8
433,倶知安,1997,513,8
433,倶知安,1998,504,8
433,倶知安,1999,514,8
433,倶知安,2000,515,8
433,倶知安,2001,512,8
433,倶知安,2002,428,8
433,倶知安,2003,508,8
433,倶知安,2004,509,8
433,倶知安,2005,520,8
433,倶知安,2006,517,8
433,倶知安,2007,-,-
433,倶知安,2008,-,-
433,倶知安,2009,-,-
433,倶知安,2010,-,-
433,倶知安,2011,-,-
433,倶知安,2012,-,-
433,倶知安,2013,-,-
433,倶知安,2014,-,-
433,倶知安,2015,-,-
435,紋別,1996,529,7
435,紋別,1997,513,7
435,紋別,1998,501,7
435,紋別,1999,518,7
435,紋別,2000,526,7
435,紋別,2001,514,7
435,紋別,2002,430,7
435,紋別,2003,511,7
435,紋別,2004,513,7
435,紋別,2005,526,7
435,紋別,2006,518,7
435,紋別,2007,521,7
435,紋別,2008,-,-
435,紋別,2009,-,-
435,紋別,2010,-,-
435,紋別,2011,-,-
435,紋別,2012,-,-
435,紋別,2013,-,-
435,紋別,2014,-,-
435,紋別,2015,-,-
440,広尾,1996,520,7
440,広尾,1997,504,7
440,広尾,1998,430,7
440,広尾,1999,-,-
440,広尾,2000,-,-
440,広尾,2001,-,-
440,広尾,2002,-,-
440,広尾,2003,-,-
440,広尾,2004,-,-
440,広尾,2005,-,-
440,広尾,2006,-,-
440,広尾,2007,-,-
440,広尾,2008,-,-
440,広尾,2009,-,-
440,広尾,2010,-,-
440,広尾,2011,-,-
440,広尾,2012,-,-
440,広尾,2013,-,-
440,広尾,2014,-,-
440,広尾,2015,-,-
520,新庄,1996,430,9
520,新庄,1997,428,8
520,新庄,1998,-,-
520,新庄,1999,-,-
520,新庄,2000,-,-
520,新庄,2001,-,-
520,新庄,2002,-,-
520,新庄,2003,-,-
520,新庄,2004,-,-
520,新庄,2005,-,-
520,新庄,2006,-,-
520,新庄,2007,-,-
520,新庄,2008,-,-
520,新庄,2009,-,-
520,新庄,2010,-,-
520,新庄,2011,-,-
520,新庄,2012,-,-
520,新庄,2013,-,-
520,新庄,2014,-,-
520,新庄,2015,-,-
575,青森,1996,503,9
575,青森,1997,427,9
575,青森,1998,420,9
575,青森,1999,430,9
575,青森,2000,503,9
575,青森,2001,427,9
575,青森,2002,416,9
575,青森,2003,427,9
575,青森,2004,421,9
575,青森,2005,502,9
575,青森,2006,506,9
575,青森,2007,429,9
575,青森,2008,421,9
575,青森,2009,422,8
575,青森,2010,502,8
575,青森,2011,428,8
575,青森,2012,501,8
575,青森,2013,506,8
575,青森,2014,425,8
575,青森,2015,419,8
581,八戸,1996,502,9
581,八戸,1997,428,9
581,八戸,1998,419,9
581,八戸,1999,427,9
581,八戸,2000,430,9
581,八戸,2001,424,9
581,八戸,2002,416,9
581,八戸,2003,425,9
581,八戸,2004,419,9
581,八戸,2005,429,9
581,八戸,2006,502,9
581,八戸,2007,429,9
581,八戸,2008,-,-
581,八戸,2009,-,-
581,八戸,2010,-,-
581,八戸,2011,-,-
581,八戸,2012,-,-
581,八戸,2013,-,-
581,八戸,2014,-,-
581,八戸,2015,-,-
582,秋田,1996,430,9
582,秋田,1997,422,9
582,秋田,1998,416,9
582,秋田,1999,420,9
582,秋田,2000,425,9
582,秋田,2001,418,9
582,秋田,2002,412,9
582,秋田,2003,421,9
582,秋田,2004,416,9
582,秋田,2005,428,9
582,秋田,2006,426,9
582,秋田,2007,423,8
582,秋田,2008,415,8
582,秋田,2009,419,8
582,秋田,2010,428,8
582,秋田,2011,427,8
582,秋田,2012,426,8
582,秋田,2013,429,8
582,秋田,2014,424,8
582,秋田,2015,415,8
584,盛岡,1996,501,8
584,盛岡,1997,428,8
584,盛岡,1998,416,9
584,盛岡,1999,423,9
584,盛岡,2000,429,9
584,盛岡,2001,418,9
584,盛岡,2002,416,9
584,盛岡,2003,421,9
584,盛岡,2004,417,9
584,盛岡,2005,427,9
584,盛岡,2006,430,9
584,盛岡,2007,429,9
584,盛岡,2008,417,9
584,盛岡,2009,418,9
584,盛岡,2010,502,9
584,盛岡,2011,429,9
584,盛岡,2012,428,9
584,盛岡,2013,502,9
584,盛岡,2014,421,9
584,盛岡,2015,416,9
585,宮古,1996,428,8
585,宮古,1997,426,8
585,宮古,1998,419,8
585,宮古,1999,420,8
585,宮古,2000,427,8
585,宮古,2001,417,8
585,宮古,2002,413,8
585,宮古,2003,419,8
585,宮古,2004,414,8
585,宮古,2005,424,8
585,宮古,2006,428,8
585,宮古,2007,427,8
585,宮古,2008,-,-
585,宮古,2009,-,-
585,宮古,2010,-,-
585,宮古,2011,-,-
585,宮古,2012,-,-
585,宮古,2013,-,-
585,宮古,2014,-,-
585,宮古,2015,-,-
587,酒田,1996,425,9
587,酒田,1997,418,9
587,酒田,1998,413,9
587,酒田,1999,418,9
587,酒田,2000,422,9
587,酒田,2001,415,9
587,酒田,2002,408,9
587,酒田,2003,416,9
587,酒田,2004,412,9
587,酒田,2005,425,9
587,酒田,2006,421,9
587,酒田,2007,419,9
587,酒田,2008,413,9
587,酒田,2009,414,9
587,酒田,2010,-,-
587,酒田,2011,-,-
587,酒田,2012,-,-
587,酒田,2013,-,-
587,酒田,2014,-,-
587,酒田,2015,-,-
588,山形,1996,425,8
588,山形,1997,419,8
588,山形,1998,413,8
588,山形,1999,418,8
588,山形,2000,424,8
588,山形,2001,415,8
588,山形,2002,406,8
588,山形,2003,417,8
588,山形,2004,413,8
588,山形,2005,423,8
588,山形,2006,423,8
588,山形,2007,419,8
588,山形,2008,416,8
588,山形,2009,413,8
588,山形,2010,425,8
588,山形,2011,425,8
588,山形,2012,426,8
588,山形,2013,419,8
588,山形,2014,417,8
588,山形,2015,415,8
590,仙台,1996,424,8
590,仙台,1997,411,8
590,仙台,1998,411,8
590,仙台,1999,413,8
590,仙台,2000,418,8
590,仙台,2001,413,8
590,仙台,2002,403,8
590,仙台,2003,414,8
590,仙台,2004,410,8
590,仙台,2005,417,8
590,仙台,2006,418,8
590,仙台,2007,412,8
590,仙台,2008,411,8
590,仙台,2009,410,8
590,仙台,2010,421,8
590,仙台,2011,415,8
590,仙台,2012,423,8
590,仙台,2013,415,8
590,仙台,2014,411,8
590,仙台,2015,409,8
595,福島,1996,423,9
595,福島,1997,410,9
595,福島,1998,410,9
595,福島,1999,411,9
595,福島,2000,417,9
595,福島,2001,410,9
595,福島,2002,402,9
595,福島,2003,412,9
595,福島,2004,408,9
595,福島,2005,416,9
595,福島,2006,415,9
595,福島,2007,409,9
595,福島,2008,411,9
595,福島,2009,409,9
595,福島,2010,413,9
595,福島,2011,415,9
595,福島,2012,420,9
595,福島,2013,408,9
595,福島,2014,411,9
595,福島,2015,406,9
597,白河,1996,426,9
597,白河,1997,414,9
597,白河,1998,-,-
597,白河,1999,-,-
597,白河,2000,-,-
597,白河,2001,-,-
597,白河,2002,-,-
597,白河,2003,-,-
597,白河,2004,-,-
597,白河,2005,-,-
597,白河,2006,-,-
597,白河,2007,-,-
597,白河,2008,-,-
597,白河,2009,-,-
597,白河,2010,-,-
597,白河,2011,-,-
597,白河,2012,-,-
597,白河,2013,-,-
597,白河,2014,-,-
597,白河,2015,-,-
598,小名浜,1996,415,8
598,小名浜,1997,408,8
598,小名浜,1998,411,8
598,小名浜,1999,409,8
598,小名浜,2000,412,8
598,小名浜,2001,409,8
598,小名浜,2002,401,8
598,小名浜,2003,413,8
598,小名浜,2004,408,8
598,小名浜,2005,416,8
598,小名浜,2006,411,8
598,小名浜,2007,405,8
598,小名浜,2008,405,8
598,小名浜,2009,-,-
598,小名浜,2010,-,-
598,小名浜,2011,-,-
598,小名浜,2012,-,-
598,小名浜,2013,-,-
598,小名浜,2014,-,-
598,小名浜,2015,-,-
600,輪島,1996,422,9
600,輪島,1997,411,9
600,輪島,1998,409,9
600,輪島,1999,412,9
600,輪島,2000,417,9
600,輪島,2001,410,9
600,輪島,2002,402,9
600,輪島,2003,412,9
600,輪島,2004,406,9
600,輪島,2005,415,9
600,輪島,2006,415,9
600,輪島,2007,415,8
600,輪島,2008,411,8
600,輪島,2009,412,8
600,輪島,2010,414,8
600,輪島,2011,-,-
600,輪島,2012,-,-
600,輪島,2013,-,-
600,輪島,2014,-,-
600,輪島,2015,-,-
602,相川,1996,426,9
602,相川,1997,417,9
602,相川,1998,412,9
602,相川,1999,416,9
602,相川,2000,421,9
602,相川,2001,414,9
602,相川,2002,408,9
602,相川,2003,417,9
602,相川,2004,411,9
602,相川,2005,422,9
602,相川,2006,417,9
602,相川,2007,415,9
602,相川,2008,-,-
602,相川,2009,-,-
602,相川,2010,-,-
602,相川,2011,-,-
602,相川,2012,-,-
602,相川,2013,-,-
602,相川,2014,-,-
602,相川,2015,-,-
604,新潟,1996,422,8
604,新潟,1997,411,8
604,新潟,1998,410,8
604,新潟,1999,412,8
604,新潟,2000,418,8
604,新潟,2001,411,8
604,新潟,2002,404,8
604,新潟,2003,413,8
604,新潟,2004,409,8
604,新潟,2005,420,8
604,新潟,2006,416,8
604,新潟,2007,413,8
604,新潟,2008,409,8
604,新潟,2009,413,8
604,新潟,2010,417,8
604,新潟,2011,418,8
604,新潟,2012,420,8
604,新潟,2013,412,9
604,新潟,2014,412,9
604,新潟,2015,409,9
605,金沢,1996,417,9
605,金沢,1997,408,9
605,金沢,1998,407,9
605,金沢,1999,407,9
605,金沢,2000,412,8
605,金沢,2001,407,8
605,金沢,2002,401,8
605,金沢,2003,409,8
605,金沢,2004,401,8
605,金沢,2005,411,8
605,金沢,2006,412,8
605,金沢,2007,409,8
605,金沢,2008,406,8
605,金沢,2009,410,8
605,金沢,2010,406,8
605,金沢,2011,412,8
605,金沢,2012,413,8
605,金沢,2013,405,8
605,金沢,2014,407,8
605,金沢,2015,404,8
607,富山,1996,417,8
607,富山,1997,407,8
607,富山,1998,405,8
607,富山,1999,406,8
607,富山,2000,414,8
607,富山,2001,409,8
607,富山,2002,401,8
607,富山,2003,411,8
607,富山,2004,401,8
607,富山,2005,412,8
607,富山,2006,412,8
607,富山,2007,408,8
607,富山,2008,406,8
607,富山,2009,408,8
607,富山,2010,406,8
607,富山,2011,411,8
607,富山,2012,416,8
607,富山,2013,406,8
607,富山,2014,408,8
607,富山,2015,404,8
610,長野,1996,426,8
610,長野,1997,416,8
610,長野,1998,413,8
610,長野,1999,413,8
610,長野,2000,422,8
610,長野,2001,413,8
610,長野,2002,405,8
610,長野,2003,418,8
610,長野,2004,411,8
610,長野,2005,419,8
610,長野,2006,420,8
610,長野,2007,414,8
610,長野,2008,416,8
610,長野,2009,412,8
610,長野,2010,413,8
610,長野,2011,421,8
610,長野,2012,421,8
610,長野,2013,415,8
610,長野,2014,417,8
610,長野,2015,410,8
612,高田,1996,419,8
612,高田,1997,410,8
612,高田,1998,408,8
612,高田,1999,411,8
612,高田,2000,414,8
612,高田,2001,410,8
612,高田,2002,403,8
612,高田,2003,413,8
612,高田,2004,405,8
612,高田,2005,414,8
612,高田,2006,415,8
612,高田,2007,412,8
612,高田,2008,-,-
612,高田,2009,-,-
612,高田,2010,-,-
612,高田,2011,-,-
612,高田,2012,-,-
612,高田,2013,-,-
612,高田,2014,-,-
612,高田,2015,-,-
615,宇都宮,1996,415,8
615,宇都宮,1997,404,8
615,宇都宮,1998,406,8
615,宇都宮,1999,405,8
615,宇都宮,2000,412,8
615,宇都宮,2001,406,8
615,宇都宮,2002,325,8
615,宇都宮,2003,407,8
615,宇都宮,2004,331,8
615,宇都宮,2005,409,8
615,宇都宮,2006,404,8
615,宇都宮,2007,404,8
615,宇都宮,2008,403,8
615,宇都宮,2009,406,8
615,宇都宮,2010,408,8
615,宇都宮,2011,412,8
615,宇都宮,2012,412,8
615,宇都宮,2013,329,8
615,宇都宮,2014,404,8
615,宇都宮,2015,402,8
616,福井,1996,414,8
616,福井,1997,404,8
616,福井,1998,404,8
616,福井,1999,402,8
616,福井,2000,413,8
616,福井,2001,408,8
616,福井,2002,331,8
616,福井,2003,407,8
616,福井,2004,401,8
616,福井,2005,412,8
616,福井,2006,412,8
616,福井,2007,409,8
616,福井,2008,406,8
616,福井,2009,407,8
616,福井,2010,406,8
616,福井,2011,413,8
616,福井,2012,413,8
616,福井,2013,402,8
616,福井,2014,403,8
616,福井,2015,403,8
617,高山,1996,430,8
617,高山,1997,420,8
617,高山,1998,413,8
617,高山,1999,417,8
617,高山,2000,424,8
617,高山,2001,417,8
617,高山,2002,409,8
617,高山,2003,420,8
617,高山,2004,413,8
617,高山,2005,419,8
617,高山,2006,-,-
617,高山,2007,-,-
617,高山,2008,-,-
617,高山,2009,-,-
617,高山,2010,-,-
617,高山,2011,-,-
617,高山,2012,-,-
617,高山,2013,-,-
617,高山,2014,-,-
617,高山,2015,-,-
618,松本,1996,425,8
618,松本,1997,410,8
618,松本,1998,411,8
618,松本,1999,412,8
618,松本,2000,418,8
618,松本,2001,410,8
618,松本,2002,403,8
618,松本,2003,417,8
618,松本,2004,407,8
618,松本,2005,414,8
618,松本,2006,418,8
618,松本,2007,409,8
618,松本,2008,-,-
618,松本,2009,-,-
618,松本,2010,-,-
618,松本,2011,-,-
618,松本,2012,-,-
618,松本,2013,-,-
618,松本,2014,-,-
618,松本,2015,-,-
624,前橋,1996,410,8
624,前橋,1997,403,8
624,前橋,1998,401,8
624,前橋,1999,404,8
624,前橋,2000,410,8
624,前橋,2001,404,8
624,前橋,2002,328,8
624,前橋,2003,408,8
624,前橋,2004,331,8
624,前橋,2005,408,8
624,前橋,2006,404,8
624,前橋,2007,407,8
624,前橋,2008,331,8
624,前橋,2009,408,8
624,前橋,2010,406,8
624,前橋,2011,411,8
624,前橋,2012,412,8
624,前橋,2013,401,8
624,前橋,2014,403,8
624,前橋,2015,401,8
626,熊谷,1996,409,9
626,熊谷,1997,404,9
626,熊谷,1998,407,9
626,熊谷,1999,405,9
626,熊谷,2000,408,9
626,熊谷,2001,403,9
626,熊谷,2002,322,9
626,熊谷,2003,404,9
626,熊谷,2004,331,9
626,熊谷,2005,408,9
626,熊谷,2006,403,9
626,熊谷,2007,401,9
626,熊谷,2008,329,9
626,熊谷,2009,405,9
626,熊谷,2010,406,9
626,熊谷,2011,408,9
626,熊谷,2012,410,9
626,熊谷,2013,326,9
626,熊谷,2014,401,9
626,熊谷,2015,330,9
629,水戸,1996,414,9
629,水戸,1997,402,9
629,水戸,1998,408,9
629,水戸,1999,405,9
629,水戸,2000,408,9
629,水戸,2001,405,9
629,水戸,2002,328,9
629,水戸,2003,409,9
629,水戸,2004,331,9
629,水戸,2005,409,9
629,水戸,2006,404,9
629,水戸,2007,402,9
629,水戸,2008,403,9
629,水戸,2009,408,9
629,水戸,2010,407,9
629,水戸,2011,412,9
629,水戸,2012,412,9
629,水戸,2013,401,9
629,水戸,2014,402,9
629,水戸,2015,404,9
631,敦賀,1996,414,9
631,敦賀,1997,404,9
631,敦賀,1998,404,9
631,敦賀,1999,401,9
631,敦賀,2000,412,9
631,敦賀,2001,407,9
631,敦賀,2002,331,9
631,敦賀,2003,406,9
631,敦賀,2004,403,9
631,敦賀,2005,410,9
631,敦賀,2006,-,-
631,敦賀,2007,-,-
631,敦賀,2008,-,-
631,敦賀,2009,-,-
631,敦賀,2010,-,-
631,敦賀,2011,-,-
631,敦賀,2012,-,-
631,敦賀,2013,-,-
631,敦賀,2014,-,-
631,敦賀,2015,-,-
632,岐阜,1996,408,9
632,岐阜,1997,330,9
632,岐阜,1998,331,9
632,岐阜,1999,401,9
632,岐阜,2000,410,9
632,岐阜,2001,406,9
632,岐阜,2002,327,9
632,岐阜,2003,331,9
632,岐阜,2004,401,9
632,岐阜,2005,408,9
632,岐阜,2006,405,9
632,岐阜,2007,402,9
632,岐阜,2008,329,9
632,岐阜,2009,401,9
632,岐阜,2010,331,9
632,岐阜,2011,404,9
632,岐阜,2012,406,9
632,岐阜,2013,329,9
632,岐阜,2014,331,9
632,岐阜,2015,330,9
636,名古屋,1996,406,8
636,名古屋,1997,330,8
636,名古屋,1998,330,8
636,名古屋,1999,401,8
636,名古屋,2000,408,8
636,名古屋,2001,403,8
636,名古屋,2002,328,8
636,名古屋,2003,331,8
636,名古屋,2004,403,8
636,名古屋,2005,408,8
636,名古屋,2006,406,8
636,名古屋,2007,402,8
636,名古屋,2008,329,8
636,名古屋,2009,403,8
636,名古屋,2010,402,8
636,名古屋,2011,406,8
636,名古屋,2012,406,8
636,名古屋,2013,328,8
636,名古屋,2014,331,8
636,名古屋,2015,330,8
637,飯田,1996,418,8
637,飯田,1997,406,8
637,飯田,1998,405,8
637,飯田,1999,408,8
637,飯田,2000,416,8
637,飯田,2001,409,8
637,飯田,2002,401,8
637,飯田,2003,412,9
637,飯田,2004,407,9
637,飯田,2005,412,8
637,飯田,2006,412,8
637,飯田,2007,-,-
637,飯田,2008,-,-
637,飯田,2009,-,-
637,飯田,2010,-,-
637,飯田,2011,-,-
637,飯田,2012,-,-
637,飯田,2013,-,-
637,飯田,2014,-,-
637,飯田,2015,-,-
638,甲府,1996,408,8
638,甲府,1997,330,8
638,甲府,1998,330,8
638,甲府,1999,328,8
638,甲府,2000,407,8
638,甲府,2001,402,8
638,甲府,2002,322,8
638,甲府,2003,401,8
638,甲府,2004,331,8
638,甲府,2005,407,8
638,甲府,2006,329,8
638,甲府,2007,330,8
638,甲府,2008,328,8
638,甲府,2009,331,8
638,甲府,2010,328,8
638,甲府,2011,408,8
638,甲府,2012,407,8
638,甲府,2013,326,8
638,甲府,2014,404,8
638,甲府,2015,331,8
648,銚子,1996,408,9
648,銚子,1997,406,9
648,銚子,1998,409,9
648,銚子,1999,403,9
648,銚子,2000,411,9
648,銚子,2001,402,9
648,銚子,2002,329,9
648,銚子,2003,404,9
648,銚子,2004,406,9
648,銚子,2005,410,9
648,銚子,2006,401,9
648,銚子,2007,405,9
648,銚子,2008,402,9
648,銚子,2009,407,9
648,銚子,2010,408,9
648,銚子,2011,412,9
648,銚子,2012,411,9
648,銚子,2013,328,9
648,銚子,2014,404,9
648,銚子,2015,406,9
651,津,1996,411,9
651,津,1997,404,9
651,津,1998,331,9
651,津,1999,403,9
651,津,2000,409,9
651,津,2001,404,9
651,津,2002,327,9
651,津,2003,402,9
651,津,2004,401,9
651,津,2005,408,9
651,津,2006,406,9
651,津,2007,401,9
651,津,2008,401,9
651,津,2009,402,9
651,津,2010,401,9
651,津,2011,405,9
651,津,2012,408,9
651,津,2013,330,9
651,津,2014,401,9
651,津,2015,331,9
654,浜松,1996,404,8
654,浜松,1997,401,8
654,浜松,1998,403,8
654,浜松,1999,401,8
654,浜松,2000,409,8
654,浜松,2001,404,8
654,浜松,2002,326,8
654,浜松,2003,329,8
654,浜松,2004,403,8
654,浜松,2005,408,8
654,浜松,2006,-,-
654,浜松,2007,-,-
654,浜松,2008,-,-
654,浜松,2009,-,-
654,浜松,2010,-,-
654,浜松,2011,-,-
654,浜松,2012,-,-
654,浜松,2013,-,-
654,浜松,2014,-,-
654,浜松,2015,-,-
656,静岡,1996,402,8
656,静岡,1997,330,8
656,静岡,1998,331,8
656,静岡,1999,401,8
656,静岡,2000,406,8
656,静岡,2001,402,8
656,静岡,2002,322,8
656,静岡,2003,328,8
656,静岡,2004,401,8
656,静岡,2005,407,8
656,静岡,2006,327,8
656,静岡,2007,330,8
656,静岡,2008,327,8
656,静岡,2009,327,8
656,静岡,2010,326,8
656,静岡,2011,404,8
656,静岡,2012,401,8
656,静岡,2013,323,8
656,静岡,2014,331,8
656,静岡,2015,401,8
662,東京,1996,407,9
662,東京,1997,330,9
662,東京,1998,331,9
662,東京,1999,402,9
662,東京,2000,406,9
662,東京,2001,328,9
662,東京,2002,321,9
662,東京,2003,401,9
662,東京,2004,329,9
662,東京,2005,406,9
662,東京,2006,328,9
662,東京,2007,329,9
662,東京,2008,327,9
662,東京,2009,402,9
662,東京,2010,401,9
662,東京,2011,406,9
662,東京,2012,406,9
662,東京,2013,322,9
662,東京,2014,330,9
662,東京,2015,329,9
663,尾鷲,1996,403,9
663,尾鷲,1997,404,9
663,尾鷲,1998,331,9
663,尾鷲,1999,401,9
663,尾鷲,2000,407,9
663,尾鷲,2001,404,9
663,尾鷲,2002,327,9
663,尾鷲,2003,330,9
663,尾鷲,2004,403,9
663,尾鷲,2005,408,9
663,尾鷲,2006,330,9
663,尾鷲,2007,330,9
663,尾鷲,2008,-,-
663,尾鷲,2009,-,-
663,尾鷲,2010,-,-
663,尾鷲,2011,-,-
663,尾鷲,2012,-,-
663,尾鷲,2013,-,-
663,尾鷲,2014,-,-
663,尾鷲,2015,-,-
670,横浜,1996,404,9
670,横浜,1997,331,9
670,横浜,1998,404,9
670,横浜,1999,402,9
670,横浜,2000,407,9
670,横浜,2001,329,9
670,横浜,2002,322,9
670,横浜,2003,401,9
670,横浜,2004,330,9
670,横浜,2005,407,9
670,横浜,2006,328,9
670,横浜,2007,330,9
670,横浜,2008,329,9
670,横浜,2009,404,9
670,横浜,2010,402,9
670,横浜,2011,408,9
670,横浜,2012,409,9
670,横浜,2013,322,9
670,横浜,2014,331,8
670,横浜,2015,331,8
672,館山,1996,405,8
672,館山,1997,407,8
672,館山,1998,406,8
672,館山,1999,410,8
672,館山,2000,410,8
672,館山,2001,403,8
672,館山,2002,327,8
672,館山,2003,403,8
